animal_id,birth_year,age,status,cap_year
90-2019-0-984,2019,0.5,Captured,2019
90-2019-0-984,2019,1.5,Harvested,2020
90-2019-0-985,2019,0.5,Captured,2019
90-2019-0-985,2019,1.5,Captured,2020
90-2019-0-985,2021,2.5,Captured,2021
90-2019-0-985,2019,3.5,Captured,2022
90-2019-0-986,2019,0.5,Captured,2019
90-2019-0-986,2019,1.5,Captured,2020
90-2019-0-986,2021,2.5,Captured,2021
90-2019-0-986,2019,3.5,Captured,2022
90-2019-0-987,2019,0.5,Captured,2019
90-2019-0-987,2019,1.5,Captured,2020
90-2019-0-987,2021,2.5,Captured,2021
90-2019-0-987,2019,3.5,Captured,2022
90-2020-0-2076,2020,0.5,Captured,2020
90-2020-0-2076,2021,1.5,Captured,2021
90-2020-0-2076,2020,2.5,Captured,2022
90-2020-0-2077,2020,0.5,Captured,2020
90-2020-0-2078,2020,0.5,Captured,2020
90-2020-0-2078,2021,1.5,Captured,2021
90-2020-0-2078,2020,2.5,Captured,2022
90-2020-0-2079,2020,0.5,Captured,2020
90-2020-0-2079,2021,1.5,Captured,2021
90-2020-0-2079,2020,2.5,Captured,2022
90-2020-0-2080,2020,0.5,Captured,2020
90-2020-0-2080,2021,1.5,Captured,2021
90-2020-0-2080,2020,2.5,Captured,2022
90-2020-0-2080,2020,2.5,Alive-Cuddy,2022
90-2020-0-2081,2020,0.5,Captured,2020
90-2020-0-2081,2021,1.5,Captured,2021
90-2020-0-2081,2020,2.5,Captured,2022
90-2020-0-2082,2020,0.5,Captured,2020
90-2020-0-2082,2021,1.5,Captured,2021
90-2020-0-2082,2020,2.5,Captured,2022
90-2020-0-2083,2020,0.5,Captured,2020
90-2020-0-2084,2020,0.5,Captured,2020
90-2020-0-2084,2021,1.5,Captured,2021
90-2020-0-2084,2020,2.5,Captured,2022
90-2020-0-2085,2020,0.5,Captured,2020
90-2020-0-2086,2020,0.5,Captured,2020
90-2020-0-2086,2021,1.5,Captured,2021
90-2020-0-2086,2020,2.5,Captured,2022
90-2020-0-2087,2020,0.5,Captured,2020
90-2020-0-2087,2021,1.5,Captured,2021
90-2020-0-2088,2020,0.5,Captured,2020
90-2020-0-2089,2020,0.5,Captured,2020
90-2020-0-2089,2021,1.5,Captured,2021
90-2020-0-2090,2020,0.5,Captured,2020
90-2020-0-2090,2021,1.5,Captured,2021
90-2020-0-2091,2020,0.5,Captured,2020
90-2020-0-2091,2021,1.5,Captured,2021
90-2020-0-2091,2020,2.5,Captured,2022
90-2020-0-2092,2020,0.5,Captured,2020
90-2020-0-2092,2021,1.5,Captured,2021
90-2020-0-2092,2020,2.5,Captured,2022
90-2021-0-2176,2021,0.5,Captured,2021
90-2021-0-2176,2021,1.5,Captured,2022
90-2021-0-2177,2021,0.5,Captured,2021
90-2021-0-2177,2021,1.5,Captured,2022
90-2021-0-2178,2021,0.5,Captured,2021
90-2021-0-2178,2021,1.5,Captured,2022
90-2021-0-2179,2021,0.5,Captured,2021
90-2021-0-2179,2021,1.5,Captured,2022
90-2021-0-2180,2021,0.5,Captured,2021
90-2021-0-2180,2021,1.5,Captured,2022
90-2021-0-2181,2021,0.5,Captured,2021
90-2021-0-2181,2021,1.5,Captured,2022
90-2021-0-2182,2021,0.5,Captured,2021
90-2021-0-2182,2021,1.5,Captured,2022
90-2021-0-2183,2021,0.5,Captured,2021
90-2021-0-2183,2021,1.5,Captured,2022
90-2021-0-2184,2021,0.5,Captured,2021
90-2021-0-2185,2021,0.5,Captured,2021
90-2021-0-2186,2021,0.5,Captured,2021
90-2021-0-2186,2021,1.5,Captured,2022
90-2021-0-2187,2021,0.5,Captured,2021
90-2021-0-2187,2021,1.5,Captured,2022
90-2021-0-2188,2021,0.5,Captured,2021
90-2021-0-2188,2021,1.5,Captured,2022
90-2021-0-2189,2021,0.5,Captured,2021
90-2021-0-2189,2021,1.5,Captured,2022
90-2021-0-2190,2021,0.5,Captured,2021
90-2021-0-2190,2021,1.5,Captured,2022
90-2022-0-157,2022,0.5,Captured,2022
90-2022-0-158,2022,0.5,Captured,2022
90-2022-0-159,2022,0.5,Captured,2022
90-2022-0-160,2022,0.5,Captured,2022
90-2022-0-161,2022,0.5,Captured,2022
90-2022-0-162,2022,0.5,Captured,2022
90-2022-0-163,2022,0.5,Captured,2022
90-2022-0-164,2022,0.5,Captured,2022
90-2022-0-165,2022,0.5,Captured,2022
90-2022-0-166,2022,0.5,Captured,2022
90-2022-0-167,2022,0.5,Captured,2022
90-2022-0-168,2022,0.5,Captured,2022
90-2022-0-169,2022,0.5,Captured,2022
90-2022-0-170,2022,0.5,Captured,2022
90-2022-0-171,2022,0.5,Captured,2022
90-2022-0-172,2022,0.5,Captured,2022
90-2022-0-173,2022,0.5,Captured,2022
90-2022-0-174,2022,0.5,Captured,2022
90-2022-0-175,2022,0.5,Captured,2022
270-2022-1-103,2022,0.5,Captured,2022
270-2022-1-109,2022,0.5,Captured,2022
270-2022-1-126,2022,0.5,Captured,2022
270-2022-1-139,2022,0.5,Captured,2022
270-2022-1-141,2022,0.5,Captured,2022
270-2022-1-142,2022,0.5,Captured,2022
270-2022-1-134,2022,0.5,Captured,2022
