animal_id,birth_year,bs,year,status,ageclass,sum.jun.jul.aug,sum.march.apr.may,sum.sept.oct,oct,annual,annual.sc,sum.march.apr.may.sc,sum.jun.jul.aug.sc,weight,bcsin,weightkg,bcscm
90-2009-0-058,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-059,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-059,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-059,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,123,53.875,55.91,136.84
90-2009-0-059,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,141,87.75,64.09,222.89
90-2009-0-059,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,166,121.125,75.45,307.66
90-2009-0-059,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,188,128.625,85.45,326.71
90-2009-0-059,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,204,148.375,92.73,376.87
90-2009-0-059,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,151,142.25,68.64,361.32
90-2009-0-059,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,186,144.75,84.55,367.67
90-2009-0-059,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,194,141.375,88.18,359.09
90-2009-0-059,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,183,138,83.18,350.52
90-2009-0-059,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,206,137.5,93.64,349.25
90-2009-0-059,2009,ey,2020,0,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-059,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-059,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-060,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-060,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-060,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,135,71.25,61.36,180.98
90-2009-0-060,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,158,112.75,71.82,286.39
90-2009-0-060,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,198,139.125,90.00,353.38
90-2009-0-060,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,214,164.625,97.27,418.15
90-2009-0-060,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,218,170.375,99.09,432.75
90-2009-0-060,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,211,196.625,95.91,499.43
90-2009-0-060,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,216,188.25,98.18,478.16
90-2009-0-060,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,207,176.375,94.09,447.99
90-2009-0-060,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,215,165.75,97.73,421.01
90-2009-0-060,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,209,175.125,95.00,444.82
90-2009-0-060,2009,ey,2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,222,172.125,100.91,437.20
90-2009-0-060,2009,ey,2021,1,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,191,147.25,86.82,374.02
90-2009-0-060,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-062,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-062,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-062,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,123,79.875,55.91,202.88
90-2009-0-062,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,141,107.375,64.09,272.73
90-2009-0-062,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,186,164,84.55,416.56
90-2009-0-062,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,215,171.75,97.73,436.25
90-2009-0-062,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2009-0-062,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,224,216.75,101.82,550.55
90-2009-0-062,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,240,209.375,109.09,531.81
90-2009-0-062,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,208,227.125,94.55,576.90
90-2009-0-062,2009,ey,2018,0,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2009-0-062,2009,ey,2019,0,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-062,2009,ey,2020,0,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-062,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-062,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-063,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-063,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-063,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,122,44.875,55.45,113.98
90-2009-0-063,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,142,86.125,64.55,218.76
90-2009-0-063,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,182,110.5,82.73,280.67
90-2009-0-063,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,212,125.5,96.36,318.77
90-2009-0-063,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,226,143.5,102.73,364.49
90-2009-0-063,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,212,143.5,96.36,364.49
90-2009-0-063,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,212,144.5,96.36,367.03
90-2009-0-063,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,187,162,85.00,411.48
90-2009-0-063,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,203,151.5,92.27,384.81
90-2009-0-063,2009,ey,2019,0,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-063,2009,ey,2020,0,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-063,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-063,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-064,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-064,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-064,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,126,47.125,57.27,119.70
90-2009-0-064,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,139,78.625,63.18,199.71
90-2009-0-064,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,176,123.875,80.00,314.64
90-2009-0-064,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,205,151,93.18,383.54
90-2009-0-064,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,224,162.375,101.82,412.43
90-2009-0-064,2009,ey,2015,0,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA
90-2009-0-064,2009,ey,2016,0,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA
90-2009-0-064,2009,ey,2017,0,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA
90-2009-0-064,2009,ey,2018,0,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2009-0-064,2009,ey,2019,0,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-064,2009,ey,2020,0,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-064,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-064,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-066,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-066,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-066,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,137,57.125,62.27,145.10
90-2009-0-066,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,167,113.375,75.91,287.97
90-2009-0-066,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,202,137.125,91.82,348.30
90-2009-0-066,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA
90-2009-0-066,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,249,154.25,113.18,391.80
90-2009-0-066,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,227,182.75,103.18,464.19
90-2009-0-066,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,227,177.875,103.18,451.80
90-2009-0-066,2009,ey,2017,0,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA
90-2009-0-066,2009,ey,2018,0,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2009-0-066,2009,ey,2019,0,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-066,2009,ey,2020,0,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-066,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-066,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-067,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-067,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-067,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,132,64,60.00,162.56
90-2009-0-067,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,157,89.25,71.36,226.70
90-2009-0-067,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,177,113.875,80.45,289.24
90-2009-0-067,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,206,133.75,93.64,339.73
90-2009-0-067,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,211,140.25,95.91,356.24
90-2009-0-067,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA
90-2009-0-067,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,214,145.125,97.27,368.62
90-2009-0-067,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,181,141.5,82.27,359.41
90-2009-0-067,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,190,146.625,86.36,372.43
90-2009-0-067,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,190,147.5,86.36,374.65
90-2009-0-067,2009,ey,2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,163,101.125,74.09,256.86
90-2009-0-067,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-067,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-068,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-068,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-068,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,115,45.875,52.27,116.52
90-2009-0-068,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,136,83.125,61.82,211.14
90-2009-0-068,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,162,118.75,73.64,301.63
90-2009-0-068,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,182,136,82.73,345.44
90-2009-0-068,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2009-0-068,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,200,151.875,90.91,385.76
90-2009-0-068,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,178,161.5,80.91,410.21
90-2009-0-068,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA
90-2009-0-068,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,188,145.875,85.45,370.52
90-2009-0-068,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-068,2009,ey,2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA
90-2009-0-068,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-068,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-069,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-069,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-069,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,117,71.125,53.18,180.66
90-2009-0-069,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,148,105.125,67.27,267.02
90-2009-0-069,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA
90-2009-0-069,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,181,157.5,82.27,400.05
90-2009-0-069,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,193,173.875,87.73,441.64
90-2009-0-069,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,182,181.375,82.73,460.69
90-2009-0-069,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,186,189.375,84.55,481.01
90-2009-0-069,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,167,196,75.91,497.84
90-2009-0-069,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2009-0-069,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,212,185.125,96.36,470.22
90-2009-0-069,2009,ey,2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,195,194.75,88.64,494.67
90-2009-0-069,2009,ey,2021,2,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-069,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2009-0-070,2009,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2009-0-070,2009,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2009-0-070,2009,ey,2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2009-0-070,2009,ey,2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2009-0-070,2009,ey,2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,190,110.625,86.36,280.99
90-2009-0-070,2009,ey,2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,207,127.875,94.09,324.80
90-2009-0-070,2009,ey,2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2009-0-070,2009,ey,2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA
90-2009-0-070,2009,ey,2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,243,141.5,110.45,359.41
90-2009-0-070,2009,ey,2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,190,132.875,86.36,337.50
90-2009-0-070,2009,ey,2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA
90-2009-0-070,2009,ey,2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,NA,NA,NA,NA
90-2009-0-070,2009,ey,2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,182,107.25,82.73,272.42
90-2009-0-070,2009,ey,2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2009-0-070,2009,ey,2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2010-0-101,2010,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2010-0-101,2010,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2010-0-101,2010,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2010-0-101,2010,ey,2011,1,1,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,97,36.5,44.09,92.71
90-2010-0-101,2010,ey,2012,1,2,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,141,94.875,64.09,240.98
90-2010-0-101,2010,ey,2013,1,3,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,167,126.75,75.91,321.95
90-2010-0-101,2010,ey,2014,1,4,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA
90-2010-0-101,2010,ey,2015,1,5,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,212,152.875,96.36,388.30
90-2010-0-101,2010,ey,2016,1,6,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,190,150.125,86.36,381.32
90-2010-0-101,2010,ey,2017,1,7,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,171,156.75,77.73,398.15
90-2010-0-101,2010,ey,2018,1,8,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,187,155.625,85.00,395.29
90-2010-0-101,2010,ey,2019,1,9,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,196,151.875,89.09,385.76
90-2010-0-101,2010,ey,2020,1,10,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,183,162.625,83.18,413.07
90-2010-0-101,2010,ey,2021,0,11,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2010-0-101,2010,ey,2022,0,12,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA
90-2010-0-102,2010,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2010-0-102,2010,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2010-0-102,2010,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2010-0-102,2010,ey,2011,1,1,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA
90-2010-0-102,2010,ey,2012,1,2,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,138,96.25,62.73,244.48
90-2010-0-102,2010,ey,2013,1,3,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,167,117.25,75.91,297.82
90-2010-0-102,2010,ey,2014,1,4,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,169,136.375,76.82,346.39
90-2010-0-102,2010,ey,2015,1,5,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,176,146.375,80.00,371.79
90-2010-0-102,2010,ey,2016,1,6,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,183,140.75,83.18,357.51
90-2010-0-102,2010,ey,2017,1,7,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,143,139.125,65.00,353.38
90-2010-0-102,2010,ey,2018,1,8,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,146,144.875,66.36,367.98
90-2010-0-102,2010,ey,2019,1,9,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89E-05,188,134.375,85.45,341.31
90-2010-0-102,2010,ey,2020,1,10,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,188,133.875,85.45,340.04
90-2010-0-102,2010,ey,2021,1,11,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA
90-2010-0-102,2010,ey,2022,2,12,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,188,127.5,85.45,323.85
90-2010-0-103,2010,ey,2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA
90-2010-0-103,2010,ey,2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA
90-2010-0-103,2010,ey,2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA
90-2010-0-103,2010,ey,2011,1,1,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,104,60.375,47.27,153.35
90-2010-0-103,2010,ey,2012,1,2,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,143,105,65.00,266.70
90-2010-0-103,2010,ey,2013,1,3,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,173,128.375,78.64,326.07
